CAR_NUMBER,START_TIME,ENTER_QUEUE_TIME,LEAVE_TOLL_TIME,TOTAL_TIME,HAS_EZ_PASS,BOOTH_SELECTED
23539,94620.0,11.0,26.0,44.0,false,1
23547,94651.0,0.0,0.0,18.0,true,0
23548,94652.0,0.0,0.0,18.0,true,0
23549,94653.0,0.0,0.0,18.0,true,0
23538,94615.0,11.0,39.0,57.0,false,2
23550,94654.0,0.0,0.0,18.0,true,0
23551,94658.0,0.0,0.0,18.0,true,0
23552,94659.0,0.0,0.0,18.0,true,0
23541,94626.0,11.0,34.0,52.0,false,1
23554,94665.0,0.0,0.0,18.0,true,0
23556,94672.0,0.0,0.0,18.0,true,0
23545,94640.0,11.0,34.0,52.0,false,1
23546,94648.0,11.0,26.0,44.0,false,2
23557,94684.0,0.0,0.0,18.0,true,0
23553,94662.0,11.0,26.0,44.0,false,1
23555,94668.0,11.0,26.0,44.0,false,2
23559,94695.0,0.0,0.0,18.0,true,0
23562,94704.0,0.0,0.0,18.0,true,0
23563,94706.0,0.0,0.0,18.0,true,0
23564,94714.0,0.0,0.0,18.0,true,0
23565,94719.0,0.0,0.0,18.0,true,0
23558,94694.0,11.0,26.0,44.0,false,1
23560,94698.0,11.0,36.0,54.0,false,1
23567,94738.0,0.0,0.0,18.0,true,0
23568,94747.0,0.0,0.0,18.0,true,0
23561,94702.0,11.0,46.0,64.0,false,1
23570,94751.0,0.0,0.0,18.0,true,0
23566,94735.0,11.0,26.0,44.0,false,2
23573,94772.0,0.0,0.0,18.0,true,0
23569,94748.0,11.0,26.0,44.0,false,1
23576,94787.0,0.0,0.0,18.0,true,0
23571,94761.0,11.0,27.0,45.0,false,1
23572,94762.0,11.0,26.0,44.0,false,2
23577,94792.0,0.0,0.0,18.0,true,0
23578,94794.0,0.0,0.0,18.0,true,0
23579,94801.0,0.0,0.0,18.0,true,0
23574,94773.0,11.0,29.0,47.0,false,2
23580,94802.0,0.0,0.0,18.0,true,0
23581,94804.0,0.0,0.0,18.0,true,0
23575,94781.0,11.0,26.0,44.0,false,1
23582,94809.0,0.0,0.0,18.0,true,0
23584,94815.0,0.0,0.0,18.0,true,0
23586,94819.0,0.0,0.0,18.0,true,0
23588,94822.0,0.0,0.0,18.0,true,0
23590,94830.0,0.0,0.0,18.0,true,0
23591,94832.0,0.0,0.0,18.0,true,0
23583,94811.0,11.0,26.0,44.0,false,2
23593,94838.0,0.0,0.0,18.0,true,0
23585,94817.0,11.0,26.0,44.0,false,1
23596,94845.0,0.0,0.0,18.0,true,0
23597,94846.0,0.0,0.0,18.0,true,0
23587,94821.0,11.0,30.0,48.0,false,2
23589,94829.0,11.0,28.0,46.0,false,1
23594,94842.0,11.0,26.0,44.0,false,2
23592,94834.0,11.0,37.0,55.0,false,1
23603,94877.0,0.0,0.0,18.0,true,0
23598,94850.0,11.0,32.0,50.0,false,2
23595,94844.0,11.0,41.0,59.0,false,1
23606,94892.0,0.0,0.0,18.0,true,0
23599,94861.0,11.0,35.0,53.0,false,2
23607,94898.0,0.0,0.0,18.0,true,0
23600,94862.0,11.0,37.0,55.0,false,1
23609,94906.0,0.0,0.0,18.0,true,0
23610,94908.0,0.0,0.0,18.0,true,0
23604,94884.0,11.0,26.0,44.0,false,2
23601,94867.0,11.0,46.0,64.0,false,1
23612,94917.0,0.0,0.0,18.0,true,0
23605,94885.0,11.0,39.0,57.0,false,2
23602,94873.0,11.0,54.0,72.0,false,1
23614,94927.0,0.0,0.0,18.0,true,0
23608,94904.0,11.0,34.0,52.0,false,2
23616,94939.0,0.0,0.0,18.0,true,0
23613,94925.0,11.0,26.0,44.0,false,1
23611,94909.0,11.0,43.0,61.0,false,2
23615,94932.0,11.0,33.0,51.0,false,1
23620,94965.0,0.0,0.0,18.0,true,0
23617,94945.0,11.0,26.0,44.0,false,2
23621,94977.0,0.0,0.0,18.0,true,0
23622,94978.0,0.0,0.0,18.0,true,0
23623,94983.0,0.0,0.0,18.0,true,0
23618,94954.0,11.0,31.0,49.0,false,2
23619,94955.0,11.0,44.0,62.0,false,2
23628,95003.0,0.0,0.0,18.0,true,0
23624,94985.0,11.0,26.0,44.0,false,1
23629,95011.0,0.0,0.0,18.0,true,0
23630,95012.0,0.0,0.0,18.0,true,0
23631,95017.0,0.0,0.0,18.0,true,0
23632,95018.0,0.0,0.0,18.0,true,0
23627,94998.0,11.0,26.0,44.0,false,2
23633,95024.0,0.0,0.0,18.0,true,0
23625,94986.0,11.0,39.0,57.0,false,1
23635,95038.0,0.0,0.0,18.0,true,0
23626,94993.0,11.0,46.0,64.0,false,1
23634,95025.0,11.0,26.0,44.0,false,2
23644,95071.0,0.0,0.0,18.0,true,0
23636,95047.0,11.0,26.0,44.0,false,1
23638,95054.0,11.0,26.0,44.0,false,2
23646,95081.0,0.0,0.0,18.0,true,0
23637,95053.0,11.0,34.0,52.0,false,1
23649,95087.0,0.0,0.0,18.0,true,0
23640,95057.0,11.0,37.0,55.0,false,2
23650,95099.0,0.0,0.0,18.0,true,0
23639,95055.0,11.0,46.0,64.0,false,1
23652,95104.0,0.0,0.0,18.0,true,0
23653,95107.0,0.0,0.0,18.0,true,0
23641,95065.0,11.0,43.0,61.0,false,2
23645,95074.0,11.0,41.0,59.0,false,1
23642,95066.0,11.0,56.0,74.0,false,2
23647,95085.0,11.0,44.0,62.0,false,1
23656,95131.0,0.0,0.0,18.0,true,0
23657,95133.0,0.0,0.0,18.0,true,0
23658,95134.0,0.0,0.0,18.0,true,0
23643,95068.0,11.0,68.0,86.0,false,2
23659,95136.0,0.0,0.0,18.0,true,0
23660,95139.0,0.0,0.0,18.0,true,0
23661,95140.0,0.0,0.0,18.0,true,0
23648,95086.0,11.0,57.0,75.0,false,1
23651,95103.0,11.0,47.0,65.0,false,2
23654,95116.0,11.0,41.0,59.0,false,1
23664,95158.0,0.0,0.0,18.0,true,0
23666,95160.0,0.0,0.0,18.0,true,0
23667,95165.0,0.0,0.0,18.0,true,0
23668,95166.0,0.0,0.0,18.0,true,0
23655,95130.0,11.0,41.0,59.0,false,1
23670,95172.0,0.0,0.0,18.0,true,0
23662,95150.0,11.0,26.0,44.0,false,2
23672,95184.0,0.0,0.0,18.0,true,0
23673,95187.0,0.0,0.0,18.0,true,0
23674,95189.0,0.0,0.0,18.0,true,0
23663,95154.0,11.0,36.0,54.0,false,2
23677,95195.0,0.0,0.0,18.0,true,0
23669,95170.0,11.0,26.0,44.0,false,1
23678,95197.0,0.0,0.0,18.0,true,0
23679,95198.0,0.0,0.0,18.0,true,0
23681,95201.0,0.0,0.0,18.0,true,0
23665,95159.0,11.0,45.0,63.0,false,2
23671,95175.0,11.0,35.0,53.0,false,1
23685,95215.0,0.0,0.0,18.0,true,0
23675,95190.0,11.0,28.0,46.0,false,2
23688,95222.0,0.0,0.0,18.0,true,0
23680,95200.0,11.0,26.0,44.0,false,1
23690,95229.0,0.0,0.0,18.0,true,0
23676,95194.0,11.0,38.0,56.0,false,2
23682,95202.0,11.0,38.0,56.0,false,1
23691,95243.0,0.0,0.0,18.0,true,0
23684,95214.0,11.0,32.0,50.0,false,2
23683,95205.0,11.0,49.0,67.0,false,1
23694,95255.0,0.0,0.0,18.0,true,0
23695,95256.0,0.0,0.0,18.0,true,0
23687,95221.0,11.0,39.0,57.0,false,2
23696,95264.0,0.0,0.0,18.0,true,0
23697,95267.0,0.0,0.0,18.0,true,0
23686,95216.0,11.0,52.0,70.0,false,1
23698,95270.0,0.0,0.0,18.0,true,0
23689,95225.0,11.0,49.0,67.0,false,2
23699,95279.0,0.0,0.0,18.0,true,0
23700,95281.0,0.0,0.0,18.0,true,0
23692,95245.0,11.0,37.0,55.0,false,1
23705,95293.0,0.0,0.0,18.0,true,0
23693,95246.0,11.0,50.0,68.0,false,1
23708,95299.0,0.0,0.0,18.0,true,0
23709,95304.0,0.0,0.0,18.0,true,0
23710,95305.0,0.0,0.0,18.0,true,0
23701,95282.0,11.0,26.0,44.0,false,2
23712,95312.0,0.0,0.0,18.0,true,0
23713,95316.0,0.0,0.0,18.0,true,0
23707,95295.0,11.0,26.0,44.0,false,1
23702,95286.0,11.0,36.0,54.0,false,2
23714,95327.0,0.0,0.0,18.0,true,0
23715,95333.0,0.0,0.0,18.0,true,0
23703,95287.0,11.0,49.0,67.0,false,2
23711,95310.0,11.0,26.0,44.0,false,1
23717,95341.0,0.0,0.0,18.0,true,0
23719,95347.0,0.0,0.0,18.0,true,0
23704,95290.0,11.0,60.0,78.0,false,2
23721,95354.0,0.0,0.0,18.0,true,0
23716,95337.0,11.0,26.0,44.0,false,1
23706,95294.0,11.0,70.0,88.0,false,2
23726,95374.0,0.0,0.0,18.0,true,0
23727,95375.0,0.0,0.0,18.0,true,0
23728,95376.0,0.0,0.0,18.0,true,0
23718,95346.0,11.0,31.0,49.0,false,1
23729,95377.0,0.0,0.0,18.0,true,0
23730,95380.0,0.0,0.0,18.0,true,0
23722,95360.0,11.0,26.0,44.0,false,2
23735,95388.0,0.0,0.0,18.0,true,0
23720,95349.0,11.0,42.0,60.0,false,1
23740,95395.0,0.0,0.0,18.0,true,0
23741,95398.0,0.0,0.0,18.0,true,0
23723,95361.0,11.0,39.0,57.0,false,2
23742,95403.0,0.0,0.0,18.0,true,0
23731,95381.0,11.0,26.0,44.0,false,1
23744,95411.0,0.0,0.0,18.0,true,0
23745,95412.0,0.0,0.0,18.0,true,0
23724,95366.0,11.0,48.0,66.0,false,2
23747,95415.0,0.0,0.0,18.0,true,0
23732,95383.0,11.0,38.0,56.0,false,1
23748,95427.0,0.0,0.0,18.0,true,0
23725,95368.0,11.0,60.0,78.0,false,2
23733,95386.0,11.0,49.0,67.0,false,1
23749,95437.0,0.0,0.0,18.0,true,0
23743,95404.0,11.0,38.0,56.0,false,2
23734,95387.0,11.0,62.0,80.0,false,1
23746,95413.0,11.0,43.0,61.0,false,2
23753,95458.0,0.0,0.0,18.0,true,0
23736,95389.0,11.0,74.0,92.0,false,1
23757,95465.0,0.0,0.0,18.0,true,0
23758,95470.0,0.0,0.0,18.0,true,0
23759,95471.0,0.0,0.0,18.0,true,0
23750,95446.0,11.0,26.0,44.0,false,2
23760,95473.0,0.0,0.0,18.0,true,0
23737,95391.0,11.0,86.0,104.0,false,1
23761,95479.0,0.0,0.0,18.0,true,0
23762,95480.0,0.0,0.0,18.0,true,0
23751,95448.0,11.0,38.0,56.0,false,2
23738,95392.0,11.0,99.0,117.0,false,1
23765,95494.0,0.0,0.0,18.0,true,0
23766,95498.0,0.0,0.0,18.0,true,0
23752,95450.0,11.0,50.0,68.0,false,2
23739,95394.0,11.0,111.0,129.0,false,1
23768,95510.0,0.0,0.0,18.0,true,0
23754,95460.0,11.0,54.0,72.0,false,2
23756,95464.0,11.0,55.0,73.0,false,1
23771,95520.0,0.0,0.0,18.0,true,0
23755,95461.0,11.0,67.0,85.0,false,2
23774,95532.0,0.0,0.0,18.0,true,0
23763,95482.0,11.0,51.0,69.0,false,1
23775,95533.0,0.0,0.0,18.0,true,0
23767,95500.0,11.0,42.0,60.0,false,2
23778,95545.0,0.0,0.0,18.0,true,0
23779,95546.0,0.0,0.0,18.0,true,0
23764,95486.0,11.0,61.0,79.0,false,1
23780,95548.0,0.0,0.0,18.0,true,0
23769,95512.0,11.0,44.0,62.0,false,2
23770,95514.0,11.0,47.0,65.0,false,1
23772,95522.0,11.0,48.0,66.0,false,2
23787,95572.0,0.0,0.0,18.0,true,0
23776,95535.0,11.0,40.0,58.0,false,1
23773,95530.0,11.0,54.0,72.0,false,2
23790,95588.0,0.0,0.0,18.0,true,0
23777,95540.0,11.0,49.0,67.0,false,1
23791,95590.0,0.0,0.0,18.0,true,0
23793,95593.0,0.0,0.0,18.0,true,0
23782,95558.0,11.0,40.0,58.0,false,2
23781,95551.0,11.0,52.0,70.0,false,1
23796,95607.0,0.0,0.0,18.0,true,0
23783,95559.0,11.0,53.0,71.0,false,2
23797,95615.0,0.0,0.0,18.0,true,0
23788,95574.0,11.0,43.0,61.0,false,1
23799,95619.0,0.0,0.0,18.0,true,0
23801,95622.0,0.0,0.0,18.0,true,0
23784,95560.0,11.0,66.0,84.0,false,2
23803,95627.0,0.0,0.0,18.0,true,0
23805,95630.0,0.0,0.0,18.0,true,0
23789,95583.0,11.0,48.0,66.0,false,1
23785,95566.0,11.0,74.0,92.0,false,2
23792,95591.0,11.0,54.0,72.0,false,1
23809,95648.0,0.0,0.0,18.0,true,0
23812,95651.0,0.0,0.0,18.0,true,0
23786,95571.0,11.0,83.0,101.0,false,2
23794,95594.0,11.0,65.0,83.0,false,1
23815,95661.0,0.0,0.0,18.0,true,0
23816,95663.0,0.0,0.0,18.0,true,0
23798,95617.0,11.0,51.0,69.0,false,2
23818,95668.0,0.0,0.0,18.0,true,0
23819,95671.0,0.0,0.0,18.0,true,0
23795,95596.0,11.0,77.0,95.0,false,1
23800,95620.0,11.0,62.0,80.0,false,2
23825,95686.0,0.0,0.0,18.0,true,0
23806,95632.0,11.0,55.0,73.0,false,1
23827,95694.0,0.0,0.0,18.0,true,0
23802,95625.0,11.0,71.0,89.0,false,2
23828,95699.0,0.0,0.0,18.0,true,0
23807,95639.0,11.0,62.0,80.0,false,1
23831,95707.0,0.0,0.0,18.0,true,0
23804,95629.0,11.0,81.0,99.0,false,2
23832,95710.0,0.0,0.0,18.0,true,0
23808,95645.0,11.0,70.0,88.0,false,1
23835,95723.0,0.0,0.0,18.0,true,0
23814,95660.0,11.0,64.0,82.0,false,2
23810,95649.0,11.0,80.0,98.0,false,1
23817,95666.0,11.0,72.0,90.0,false,2
23811,95650.0,11.0,93.0,111.0,false,1
23820,95674.0,11.0,78.0,96.0,false,2
23813,95656.0,11.0,101.0,119.0,false,1
23839,95758.0,0.0,0.0,18.0,true,0
23840,95760.0,0.0,0.0,18.0,true,0
23841,95763.0,0.0,0.0,18.0,true,0
23821,95675.0,11.0,91.0,109.0,false,2
23829,95700.0,11.0,71.0,89.0,false,1
23845,95772.0,0.0,0.0,18.0,true,0
23822,95676.0,11.0,104.0,122.0,false,2
23847,95782.0,0.0,0.0,18.0,true,0
23830,95705.0,11.0,80.0,98.0,false,1
23823,95677.0,11.0,117.0,135.0,false,2
23851,95794.0,0.0,0.0,18.0,true,0
23852,95795.0,0.0,0.0,18.0,true,0
23833,95713.0,11.0,86.0,104.0,false,1
23824,95684.0,11.0,124.0,142.0,false,2
23855,95810.0,0.0,0.0,18.0,true,0
23856,95811.0,0.0,0.0,18.0,true,0
23834,95722.0,11.0,91.0,109.0,false,1
23858,95817.0,0.0,0.0,18.0,true,0
23859,95819.0,0.0,0.0,18.0,true,0
23860,95820.0,0.0,0.0,18.0,true,0
23826,95687.0,11.0,135.0,153.0,false,2
23861,95825.0,0.0,0.0,18.0,true,0
23862,95826.0,0.0,0.0,18.0,true,0
23836,95731.0,11.0,96.0,114.0,false,1
23863,95827.0,0.0,0.0,18.0,true,0
23864,95829.0,0.0,0.0,18.0,true,0
23865,95831.0,0.0,0.0,18.0,true,0
23837,95746.0,11.0,90.0,108.0,false,2
23867,95838.0,0.0,0.0,18.0,true,0
23842,95765.0,11.0,76.0,94.0,false,1
23838,95757.0,11.0,93.0,111.0,false,2
23871,95853.0,0.0,0.0,18.0,true,0
23843,95767.0,11.0,88.0,106.0,false,1
23872,95855.0,0.0,0.0,18.0,true,0
23873,95856.0,0.0,0.0,18.0,true,0
23874,95858.0,0.0,0.0,18.0,true,0
23875,95860.0,0.0,0.0,18.0,true,0
23844,95768.0,11.0,96.0,114.0,false,2
23876,95867.0,0.0,0.0,18.0,true,0
23846,95780.0,11.0,89.0,107.0,false,1
23878,95871.0,0.0,0.0,18.0,true,0
23848,95783.0,11.0,95.0,113.0,false,2
23849,95787.0,11.0,96.0,114.0,false,1
23882,95886.0,0.0,0.0,18.0,true,0
23884,95890.0,0.0,0.0,18.0,true,0
23854,95808.0,11.0,84.0,102.0,false,2
23885,95893.0,0.0,0.0,18.0,true,0
23886,95895.0,0.0,0.0,18.0,true,0
23850,95791.0,11.0,106.0,124.0,false,1
23888,95902.0,0.0,0.0,18.0,true,0
23857,95813.0,11.0,93.0,111.0,false,2
23853,95796.0,11.0,115.0,133.0,false,1
23866,95832.0,11.0,88.0,106.0,false,2
23869,95845.0,11.0,80.0,98.0,false,1
23894,95933.0,0.0,0.0,18.0,true,0
23868,95840.0,11.0,94.0,112.0,false,2
23895,95935.0,0.0,0.0,18.0,true,0
23870,95850.0,11.0,89.0,107.0,false,1
23877,95868.0,11.0,80.0,98.0,false,2
23899,95952.0,0.0,0.0,18.0,true,0
23879,95874.0,11.0,79.0,97.0,false,1
23880,95875.0,11.0,87.0,105.0,false,2
23901,95962.0,0.0,0.0,18.0,true,0
23902,95963.0,0.0,0.0,18.0,true,0
23881,95882.0,11.0,85.0,103.0,false,1
23905,95967.0,0.0,0.0,18.0,true,0
23906,95969.0,0.0,0.0,18.0,true,0
23908,95974.0,0.0,0.0,18.0,true,0
23887,95898.0,11.0,78.0,96.0,false,2
23883,95889.0,11.0,92.0,110.0,false,1
23889,95912.0,11.0,78.0,96.0,false,2
23915,95993.0,0.0,0.0,18.0,true,0
23891,95917.0,11.0,78.0,96.0,false,1
23917,95997.0,0.0,0.0,18.0,true,0
23890,95915.0,11.0,89.0,107.0,false,2
23892,95928.0,11.0,81.0,99.0,false,1
23897,95938.0,11.0,80.0,98.0,false,2
23893,95932.0,11.0,91.0,109.0,false,1
23898,95951.0,11.0,81.0,99.0,false,2
23896,95936.0,11.0,101.0,119.0,false,1
23900,95958.0,11.0,88.0,106.0,false,2
23907,95970.0,11.0,81.0,99.0,false,1
23924,96051.0,0.0,0.0,18.0,true,0
23903,95965.0,11.0,95.0,113.0,false,2
23909,95980.0,11.0,85.0,103.0,false,1
23926,96065.0,0.0,0.0,18.0,true,0
23928,96070.0,0.0,0.0,18.0,true,0
23904,95966.0,11.0,108.0,126.0,false,2
23910,95981.0,11.0,98.0,116.0,false,1
23916,95996.0,11.0,92.0,110.0,false,2
23933,96090.0,0.0,0.0,18.0,true,0
23934,96091.0,0.0,0.0,18.0,true,0
23911,95983.0,11.0,110.0,128.0,false,1
23935,96097.0,0.0,0.0,18.0,true,0
23936,96099.0,0.0,0.0,18.0,true,0
23918,96007.0,11.0,95.0,113.0,false,2
23937,96104.0,0.0,0.0,18.0,true,0
23912,95985.0,11.0,122.0,140.0,false,1
23939,96110.0,0.0,0.0,18.0,true,0
23940,96115.0,0.0,0.0,18.0,true,0
23919,96014.0,11.0,102.0,120.0,false,2
23913,95989.0,11.0,132.0,150.0,false,1
23920,96025.0,11.0,105.0,123.0,false,2
23914,95991.0,11.0,144.0,162.0,false,1
23922,96045.0,11.0,99.0,117.0,false,2
23947,96144.0,0.0,0.0,18.0,true,0
23921,96038.0,11.0,111.0,129.0,false,1
23950,96155.0,0.0,0.0,18.0,true,0
23923,96050.0,11.0,108.0,126.0,false,2
23925,96057.0,11.0,106.0,124.0,false,1
23930,96075.0,11.0,97.0,115.0,false,2
23927,96068.0,11.0,109.0,127.0,false,1
23953,96179.0,0.0,0.0,18.0,true,0
23931,96079.0,11.0,107.0,125.0,false,2
23956,96186.0,0.0,0.0,18.0,true,0
23929,96073.0,11.0,118.0,136.0,false,1
23957,96191.0,0.0,0.0,18.0,true,0
23932,96082.0,11.0,118.0,136.0,false,2
23960,96200.0,0.0,0.0,18.0,true,0
23938,96107.0,11.0,98.0,116.0,false,1
23963,96212.0,0.0,0.0,18.0,true,0
23941,96119.0,11.0,95.0,113.0,false,2
23964,96214.0,0.0,0.0,18.0,true,0
23965,96215.0,0.0,0.0,18.0,true,0
23942,96130.0,11.0,89.0,107.0,false,1
23948,96148.0,11.0,80.0,98.0,false,2
23943,96131.0,11.0,102.0,120.0,false,1
23967,96238.0,0.0,0.0,18.0,true,0
23969,96241.0,0.0,0.0,18.0,true,0
23949,96150.0,11.0,92.0,110.0,false,2
23944,96137.0,11.0,110.0,128.0,false,1
23972,96253.0,0.0,0.0,18.0,true,0
23951,96172.0,11.0,84.0,102.0,false,2
23974,96258.0,0.0,0.0,18.0,true,0
23945,96138.0,11.0,123.0,141.0,false,1
23977,96263.0,0.0,0.0,18.0,true,0
23978,96265.0,0.0,0.0,18.0,true,0
23980,96269.0,0.0,0.0,18.0,true,0
23952,96174.0,11.0,96.0,114.0,false,2
23981,96273.0,0.0,0.0,18.0,true,0
23946,96139.0,11.0,136.0,154.0,false,1
23983,96275.0,0.0,0.0,18.0,true,0
23954,96181.0,11.0,103.0,121.0,false,2
23958,96193.0,11.0,96.0,114.0,false,1
23985,96291.0,0.0,0.0,18.0,true,0
23987,96295.0,0.0,0.0,18.0,true,0
23955,96184.0,11.0,114.0,132.0,false,2
23988,96301.0,0.0,0.0,18.0,true,0
23959,96196.0,11.0,107.0,125.0,false,1
23966,96229.0,11.0,83.0,101.0,false,2
23961,96201.0,11.0,116.0,134.0,false,1
23993,96321.0,0.0,0.0,18.0,true,0
23968,96239.0,11.0,87.0,105.0,false,2
23994,96328.0,0.0,0.0,18.0,true,0
23995,96330.0,0.0,0.0,18.0,true,0
23962,96205.0,11.0,126.0,144.0,false,1
23996,96332.0,0.0,0.0,18.0,true,0
23970,96247.0,11.0,93.0,111.0,false,2
23975,96259.0,11.0,86.0,104.0,false,1
23971,96250.0,11.0,104.0,122.0,false,2
24001,96356.0,0.0,0.0,18.0,true,0
23979,96267.0,11.0,92.0,110.0,false,1
24002,96362.0,0.0,0.0,18.0,true,0
23973,96255.0,11.0,113.0,131.0,false,2
23982,96274.0,11.0,99.0,117.0,false,1
24006,96374.0,0.0,0.0,18.0,true,0
24007,96380.0,0.0,0.0,18.0,true,0
23976,96261.0,11.0,121.0,139.0,false,2
24008,96384.0,0.0,0.0,18.0,true,0
24009,96385.0,0.0,0.0,18.0,true,0
23984,96276.0,11.0,111.0,129.0,false,1
24010,96388.0,0.0,0.0,18.0,true,0
23989,96304.0,11.0,92.0,110.0,false,2
24012,96396.0,0.0,0.0,18.0,true,0
24014,96400.0,0.0,0.0,18.0,true,0
23986,96292.0,11.0,109.0,127.0,false,1
23990,96307.0,11.0,103.0,121.0,false,2
24019,96414.0,0.0,0.0,18.0,true,0
23992,96320.0,11.0,95.0,113.0,false,1
24020,96417.0,0.0,0.0,18.0,true,0
24021,96420.0,0.0,0.0,18.0,true,0
23991,96309.0,11.0,115.0,133.0,false,2
24022,96426.0,0.0,0.0,18.0,true,0
23997,96340.0,11.0,89.0,107.0,false,1
24024,96437.0,0.0,0.0,18.0,true,0
23998,96343.0,11.0,95.0,113.0,false,2
24027,96442.0,0.0,0.0,18.0,true,0
23999,96349.0,11.0,94.0,112.0,false,1
24028,96443.0,0.0,0.0,18.0,true,0
24029,96445.0,0.0,0.0,18.0,true,0
24030,96447.0,0.0,0.0,18.0,true,0
24032,96450.0,0.0,0.0,18.0,true,0
24003,96368.0,11.0,84.0,102.0,false,2
24000,96351.0,11.0,106.0,124.0,false,1
24004,96370.0,11.0,96.0,114.0,false,2
24011,96393.0,11.0,78.0,96.0,false,1
24038,96471.0,0.0,0.0,18.0,true,0
24005,96372.0,11.0,108.0,126.0,false,2
24041,96482.0,0.0,0.0,18.0,true,0
24013,96399.0,11.0,86.0,104.0,false,1
24023,96429.0,11.0,65.0,83.0,false,2
24043,96494.0,0.0,0.0,18.0,true,0
24044,96497.0,0.0,0.0,18.0,true,0
24015,96405.0,11.0,94.0,112.0,false,1
24047,96503.0,0.0,0.0,18.0,true,0
24048,96504.0,0.0,0.0,18.0,true,0
24025,96438.0,11.0,70.0,88.0,false,2
24049,96508.0,0.0,0.0,18.0,true,0
24016,96406.0,11.0,107.0,125.0,false,1
24026,96439.0,11.0,83.0,101.0,false,2
24017,96407.0,11.0,120.0,138.0,false,1
24055,96532.0,0.0,0.0,18.0,true,0
24031,96449.0,11.0,87.0,105.0,false,2
24018,96408.0,11.0,133.0,151.0,false,1
24057,96542.0,0.0,0.0,18.0,true,0
24033,96452.0,11.0,98.0,116.0,false,2
24060,96550.0,0.0,0.0,18.0,true,0
24036,96463.0,11.0,92.0,110.0,false,1
24061,96555.0,0.0,0.0,18.0,true,0
24062,96557.0,0.0,0.0,18.0,true,0
24064,96560.0,0.0,0.0,18.0,true,0
24065,96561.0,0.0,0.0,18.0,true,0
24034,96456.0,11.0,108.0,126.0,false,2
24066,96566.0,0.0,0.0,18.0,true,0
24037,96467.0,11.0,102.0,120.0,false,1
24035,96460.0,11.0,118.0,136.0,false,2
24039,96472.0,11.0,111.0,129.0,false,1
24071,96584.0,0.0,0.0,18.0,true,0
24072,96587.0,0.0,0.0,18.0,true,0
24073,96591.0,0.0,0.0,18.0,true,0
24042,96491.0,11.0,101.0,119.0,false,2
24040,96476.0,11.0,121.0,139.0,false,1
24075,96600.0,0.0,0.0,18.0,true,0
24045,96501.0,11.0,105.0,123.0,false,2
24050,96513.0,11.0,98.0,116.0,false,1
24079,96613.0,0.0,0.0,18.0,true,0
24080,96619.0,0.0,0.0,18.0,true,0
24046,96502.0,11.0,118.0,136.0,false,2
24051,96515.0,11.0,110.0,128.0,false,1
24081,96626.0,0.0,0.0,18.0,true,0
24082,96633.0,0.0,0.0,18.0,true,0
24056,96538.0,11.0,96.0,114.0,false,2
24052,96521.0,11.0,118.0,136.0,false,1
24058,96544.0,11.0,104.0,122.0,false,2
24086,96650.0,0.0,0.0,18.0,true,0
24053,96523.0,11.0,130.0,148.0,false,1
24059,96548.0,11.0,114.0,132.0,false,2
24089,96665.0,0.0,0.0,18.0,true,0
24054,96530.0,11.0,137.0,155.0,false,1
24091,96672.0,0.0,0.0,18.0,true,0
24092,96673.0,0.0,0.0,18.0,true,0
24063,96558.0,11.0,118.0,136.0,false,2
24067,96570.0,11.0,111.0,129.0,false,1
24094,96683.0,0.0,0.0,18.0,true,0
24070,96581.0,11.0,109.0,127.0,false,2
24068,96575.0,11.0,120.0,138.0,false,1
24097,96698.0,0.0,0.0,18.0,true,0
24074,96599.0,11.0,105.0,123.0,false,2
24099,96704.0,0.0,0.0,18.0,true,0
24069,96578.0,11.0,131.0,149.0,false,1
24076,96603.0,11.0,115.0,133.0,false,2
24103,96722.0,0.0,0.0,18.0,true,0
24083,96636.0,11.0,87.0,105.0,false,1
24077,96609.0,11.0,123.0,141.0,false,2
24104,96732.0,0.0,0.0,18.0,true,0
24105,96733.0,0.0,0.0,18.0,true,0
24084,96642.0,11.0,95.0,113.0,false,1
24078,96612.0,11.0,134.0,152.0,false,2
24085,96649.0,11.0,102.0,120.0,false,1
24108,96752.0,0.0,0.0,18.0,true,0
24109,96753.0,0.0,0.0,18.0,true,0
24088,96663.0,11.0,97.0,115.0,false,2
24087,96654.0,11.0,111.0,129.0,false,1
24111,96771.0,0.0,0.0,18.0,true,0
24090,96666.0,11.0,108.0,126.0,false,2
24093,96676.0,11.0,103.0,121.0,false,1
24112,96779.0,0.0,0.0,18.0,true,0
24114,96781.0,0.0,0.0,18.0,true,0
24115,96784.0,0.0,0.0,18.0,true,0
24095,96692.0,11.0,96.0,114.0,false,2
24101,96708.0,11.0,85.0,103.0,false,1
24117,96793.0,0.0,0.0,18.0,true,0
24096,96696.0,11.0,106.0,124.0,false,2
24120,96805.0,0.0,0.0,18.0,true,0
24102,96718.0,11.0,89.0,107.0,false,1
24121,96807.0,0.0,0.0,18.0,true,0
24123,96814.0,0.0,0.0,18.0,true,0
24098,96700.0,11.0,116.0,134.0,false,2
24106,96748.0,11.0,73.0,91.0,false,1
24124,96828.0,0.0,0.0,18.0,true,0
24100,96705.0,11.0,125.0,143.0,false,2
24107,96749.0,11.0,86.0,104.0,false,1
24110,96764.0,11.0,80.0,98.0,false,2
24128,96845.0,0.0,0.0,18.0,true,0
24113,96780.0,11.0,69.0,87.0,false,1
